Date,Evapotranspiration
20160205,0
20160206,0
20160207,0
20160208,0
20160209,0
20160210,0
20160211,0.589
20160212,0.282
20160213,0
20160214,0
20160215,0
20160216,0
20160217,0
20160218,0
20160219,0
20160220,0
20160221,0
20160222,0
20160223,0
20160224,0
20160225,0.5
20160226,0.659
20160227,0.0998
20160228,0
20160229,0
20160301,0.0259
20160302,0.203
20160303,0.222
20160304,0.3
20160305,0.292
20160306,0.341
20160307,0.299
20160308,0.377
20160309,0.3
20160310,0.437
20160311,0.482
20160312,0.441
20160313,0.073
20160314,1.07
20160315,0.465
20160316,0.675
20160317,0.612
20160318,0.748
20160319,1.23
20160320,0.756
20160321,0.791
20160322,1.12
20160323,0.199
20160324,0.826
20160325,0.416
20160326,1.54
20160327,1.11
20160328,1.56
20160329,1.34
20160330,0.641
20160331,0.328
20160401,2.13
20160402,0.725
20160403,0.98
20160404,1.73
20160405,2.36
20160406,1.61
20160407,2.52
20160408,0.971
20160409,2.87
20160410,0.608
20160411,0.936
20160412,2.73
20160413,1.74
20160414,3.38
20160415,1.29
20160416,1.32
20160417,1.66
20160418,1.8
20160419,3.32
20160420,3.97
20160421,4.06
20160422,1.12
20160423,4.83
20160424,3.34
20160425,3.46
20160426,1.17
20160427,3.6
20160428,1.94
20160429,3.85
20160430,3.74
20160501,2.56
20160502,3.93
20160503,0.0138
20160504,0.424
20160505,1.27
20160506,1.21
20160507,2.01
20160508,0.707
20160509,2.17
20160510,4.02
20160511,1.46
20160512,0.616
20160513,1.84
20160514,2.81
20160515,1.54
20160516,2.21
20160517,2.41
20160518,1.65
20160519,0.16
20160520,0.707
20160521,1.14
20160522,3.92
20160523,3.62
20160524,3.88
20160525,2.17
20160526,1.66
20160527,0.683
20160528,0.826
20160529,2.22
20160530,0.937
20160531,0.444
20160601,0.893
20160602,1.17
20160603,0.941
20160604,0.494
20160605,1.66
20160606,0.564
20160607,1.59
20160608,0.531
20160609,0.162
20160610,0.251
20160611,0.498
20160612,1.26
20160613,0.598
20160614,0.341
20160615,3.34
20160616,0.0685
20160617,0.152
20160618,0.563
20160619,1.95
20160620,1.3
20160621,0.553
20160622,0.727
20160623,0.315
20160624,2.5
20160625,0.431
20160626,0.161
20160627,1.37
20160628,1.25
20160629,0.23
20160630,1.43
20160701,0.304
20160702,0.138
20160703,1.25
20160704,1.07
20160705,0.768
20160706,0.363
20160707,0.542
20160708,0.464
20160709,0.967
20160710,0.346
20160711,0.139
20160712,0.808
20160713,0.928
20160714,0.882
20160715,1.78
20160716,1.17
20160717,1.36
20160718,1.85
20160719,0.772
20160720,0.121
20160721,0.0293
20160722,1.5
20160723,0.715
20160724,0.867
20160725,1.59
20160726,1.6
20160727,1.35
20160728,0.452
20160729,0.0697
20160730,0.276
20160731,0.754
20160801,1.51
20160802,0.576
20160803,0.766
20160804,1.11
20160805,0.512
20160806,1.32
20160807,0
20160808,0.396
20160809,0.102
20160810,1.58
20160811,0.261
20160812,0.697
20160813,1.61
20160814,1.96
20160815,0.365
20160816,0.811
20160817,0.27
20160818,0.411
20160819,1.18
20160820,0.656
20160821,0.143
20160822,0.452
20160823,1.41
20160824,0.41
20160825,0.665
20160826,0.532
20160827,1.06
20160828,0.728
20160829,1.28
20160830,0.878
20160831,0.693
20160901,1.02
20160902,1.97
20160903,2.45
20160904,0.0392
20160905,0.143
20160906,0.449
20160907,0.641
20160908,0.456
20160909,0.0278
20160910,0.723
20160911,1.1
20160912,0
20160913,0.716
20160914,0.791
20160915,1.35
20160916,0.677
20160917,0.786
20160918,0.0663
20160919,1.3
20160920,0.147
20160921,0.0872
20160922,2.05
20160923,0.097
20160924,1.34
20160925,1.63
20160926,1.3
20160927,1.86
20160928,0.358
20160929,0.0751
20160930,0.113
20161001,2.11
20161002,0.262
20161003,0.188
20161004,0.239
20161005,0.0645
20161006,0.132
20161007,0
20161008,0
20161009,0
20161010,0
20161011,0
20161012,1.2
20161013,1.12
20161014,1.61
20161015,1.74
20161016,0.26
20161017,0.206
20161018,0.206
20161019,0.147
20161020,0
20161021,0
20161022,0
20161023,0
20161024,0
20161025,0
20161026,0
20161027,0
20161028,0
20161029,0
20161030,0
20161031,1.37
20161101,1.69
20161102,1.32
20161103,0.185
20161104,0.187
20161105,0.172
20161106,0.197
20161107,0.16
20161108,0
20161109,0
20161110,0
20161111,0
20161112,0
20161113,0
20161114,0
20161115,0.336
20161116,0.0227
20161117,0
20161118,0
20161119,0
20161120,0
20161121,0
20161122,0
20161123,0
20161124,0
20161125,0
20161126,0
20161127,0
20161128,0
20161129,0
20161130,0
20161201,0
20161202,0.929
20161203,1.7
20161204,1.2
20161205,0.231
20161206,0.0793
20161207,0
20161208,0
20161209,0
20161210,0
20161211,0.219
20161212,0
20161213,1.01
20161214,1.45
20161215,0.825
20161216,0.17
20161217,0.197
20161218,0.187
20161219,0.218
20161220,0.194
20161221,0.161
20161222,0
20161223,0
20161224,0
20161225,0
20161226,0
20161227,0
20161228,0
20161229,0
20161230,0
20161231,0
20170101,0
20170102,0
20170103,0
20170104,0
20170105,0
20170106,0
20170107,0
20170108,0
20170109,0
20170110,0
20170111,0
20170112,0
20170113,0
20170114,0
20170115,0
20170116,0
20170117,0
20170118,0
20170119,0
20170120,0
20170121,0
20170122,0
20170123,0
20170124,0
20170125,0
20170126,0
20170127,1.1
20170128,0.706
20170129,1.65
20170130,0.226
20170131,0.244
20170201,0.238
20170202,0.255
20170203,0.105
20170204,0
20170205,0
20170206,0
20170207,0
20170208,0
20170209,0
20170210,0
20170211,0
20170212,0
20170213,0
20170214,0
20170215,0
20170216,0
20170217,0
20170218,0
20170219,0
20170220,0
20170221,0
20170222,0
20170223,0
20170224,0
20170225,0
20170226,0
20170227,0
20170228,0
20170301,0.0271
20170302,0.211
20170303,0.235
20170304,0.344
20170305,0.196
20170306,0.192
20170307,2.33
20170308,0.243
20170309,0.281
20170310,0.318
20170311,0.36
20170312,0.263
20170313,0.472
20170314,0.484
20170315,1.81
20170316,1.8
20170317,0.684
20170318,0.329
20170319,1.04
20170320,0.913
20170321,0.957
20170322,1.12
20170323,0.651
20170324,1.03
20170325,1.17
20170326,0.886
20170327,1.12
20170328,1.47
20170329,1.45
20170330,1.52
20170331,2.02
20170401,1.83
20170402,2.22
20170403,2.26
20170404,0.632
20170405,1.28
20170406,1.08
20170407,1.34
20170408,0.835
20170409,2.25
20170410,1.9
20170411,3.19
20170412,1.62
20170413,2.72
20170414,0.345
20170415,0.98
20170416,0.695
20170417,0.952
20170418,2.06
20170419,0.92
20170420,2.04
20170421,3.73
20170422,1.66
20170423,3.9
20170424,3.53
20170425,4.16
20170426,1.98
20170427,1.38
20170428,1.84
20170429,1.31
20170430,1.04
20170501,0.979
20170502,2.35
20170503,1.95
20170504,1.51
20170505,0.538
20170506,1.75
20170507,0.399
20170508,0.652
20170509,4.1
20170510,1.99
20170511,2.34
20170512,1.7
20170513,1.58
20170514,1.09
20170515,0.839
20170516,3.1
20170517,1.15
20170518,1.45
20170519,1.52
20170520,2.95
20170521,2.02
20170522,3.62
20170523,2.04
20170524,1.35
20170525,1.22
20170526,4.68
20170527,1.16
20170528,2.26
20170529,1.44
20170530,2.37
20170531,2.29
20170601,0.727
20170602,1.11
20170603,1.96
20170604,3.06
20170605,1.23
20170606,1.52
20170607,2.05
20170608,0.111
20170609,0.148
20170610,1.36
20170611,3.11
20170612,1.43
20170613,1.21
20170614,0.991
20170615,2.42
20170616,0.166
20170617,0.213
20170618,1.24
20170619,0.0652
20170620,1.1
20170621,1.03
20170622,2.14
20170623,2.02
20170624,1.16
20170625,1.31
20170626,0.753
20170627,0.5
20170628,1.56
20170629,2.39
20170630,0.881
20170701,2.58
20170702,2.47
20170703,1.56
20170704,3.36
20170705,0.442
20170706,0.0527
20170707,0.518
20170708,0.919
20170709,1.63
20170710,0.477
20170711,1.61
20170712,1.84
20170713,0.714
20170714,0.134
20170715,0.0232
20170716,0.211
20170717,0.874
20170718,0.827
20170719,0.295
20170720,1.17
20170721,1.82
20170722,1.25
20170723,0.694
20170724,1.37
20170725,1.57
20170726,0.323
20170727,0.972
20170728,0.612
20170729,0.894
20170730,2.17
20170731,0.364
20170801,0.368
20170802,0.699
20170803,0.12
20170804,0.593
20170805,1.13
20170806,0.659
20170807,1.54
20170808,1.67
20170809,0.0264
20170810,0.00321
20170811,0.0907
20170812,0.748
20170813,0.751
20170814,0.389
20170815,0.546
20170816,1.01
20170817,0.593
20170818,0.496
20170819,1.23
20170820,1.17
20170821,1.41
20170822,0.776
20170823,0.62
20170824,0.222
20170825,0.089
20170826,0.498
20170827,0.883
20170828,0.73
20170829,0.825
20170830,1.02
20170831,0.822
20170901,0.89
20170902,0.951
20170903,1.03
20170904,0.439
20170905,1.72
20170906,1.19
20170907,0.578
20170908,0.728
20170909,1.04
20170910,0.912
20170911,1.06
20170912,1.64
20170913,0.193
20170914,1.12
20170915,0.261
20170916,1.26
20170917,1.27
20170918,1.81
20170919,0.0202
20170920,1.51
20170921,1.38
20170922,1.25
20170923,0.14
20170924,0.209
20170925,1.06
20170926,0.39
20170927,0.441
20170928,0.984
20170929,0.659
20170930,1.55
20171001,0.743
20171002,1.04
20171003,1.25
20171004,1.01
20171005,1.35
20171006,1.19
20171007,1.21
20171008,0.304
20171009,1.6
20171010,2.81
20171011,2.03
20171012,0.211
20171013,0.712
20171014,1.3
20171015,1.28
20171016,0.756
20171017,1.54
20171018,1.99
20171019,0.0728
20171020,0.199
20171021,0.194
20171022,0.15
20171023,0
20171024,0
20171025,0
20171026,0.809
20171027,0.966
20171028,2.25
20171029,0.209
20171030,0.201
20171031,0
20171101,0
20171102,0
20171103,0
20171104,0
20171105,0.94
20171106,0
20171107,0.931
20171108,1.31
20171109,0.194
20171110,0.178
20171111,0.184
20171112,0.128
20171113,0
20171114,0
20171115,0.377
20171116,0
20171117,0
20171118,0
20171119,0
20171120,0
20171121,0
20171122,0
20171123,0
20171124,0
20171125,0
20171126,0
20171127,0
20171128,0
20171129,0
20171130,0
20171201,1.49
20171202,1.14
20171203,1.36
20171204,0.302
20171205,0.0768
20171206,0.179
20171207,0.168
20171208,0.206
20171209,0.133
20171210,0
20171211,0
20171212,0
20171213,0.647
20171214,0.536
20171215,0.0366
20171216,0
20171217,0
20171218,0
20171219,0
20171220,0
20171221,0
20171222,0
20171223,0
20171224,0
20171225,0
20171226,0
20171227,0
20171228,0
20171229,0
20171230,0
20171231,0
20180101,0
20180102,0
20180103,0
20180104,0
20180105,0
20180106,0
20180107,0
20180108,0
20180109,0
20180110,0
20180111,0
20180112,0
20180113,0
20180114,0
20180115,0
20180116,0
20180117,0
20180118,0
20180119,0
20180120,0
20180121,0
20180122,0
20180123,0
20180124,0
20180125,0
20180126,0
20180127,0
20180128,0
20180129,0
20180130,0
20180131,0
20180201,0
20180202,0
20180203,0
20180204,0
20180205,0
20180206,0
20180207,0
20180208,0
20180209,0
20180210,0.637
20180211,2.17
20180212,0.246
20180213,0.237
20180214,0.259
20180215,0.18
20180216,0
20180217,0
20180218,0
20180219,0
20180220,0
20180221,0
20180222,0
20180223,0
20180224,0
20180225,0
20180226,0.00614
20180227,0.125
20180228,0.132
20180301,0.238
20180302,0.187
20180303,0.484
20180304,0.218
20180305,0.226
20180306,0.33
20180307,0.243
20180308,0.254
20180309,0.263
20180310,0.496
20180311,0.517
20180312,0.423
20180313,0.512
20180314,0.18
20180315,0.201
20180316,1.59
20180317,1.74
20180318,1.73
20180319,0.984
20180320,1.25
20180321,1.28
20180322,1.64
20180323,1.2
20180324,1.27
20180325,0.167
20180326,1.24
20180327,1.81
20180328,1.47
20180329,1.46
20180330,0.419
20180331,1.28
20180401,3.16
20180402,1.64
20180403,1.87
20180404,0.779
20180405,0.805
20180406,2.4
20180407,2.18
20180408,0.609
20180409,2
20180410,2.3
20180411,0.171
20180412,1.64
20180413,1.93
20180414,1.14
20180415,0.513
20180416,2.3
20180417,1.33
20180418,3.47
20180419,1.06
20180420,1.07
20180421,1.92
20180422,0.771
20180423,2.25
20180424,2.74
20180425,1.45
20180426,1.95
20180427,4.05
20180428,4.58
20180429,3.63
20180430,3.06
20180501,1.4
20180502,2.19
20180503,0.829
20180504,1.25
20180505,2.71
20180506,3.48
20180507,0.212
20180508,3.01
20180509,1.8
20180510,1.04
20180511,1.65
20180512,2.91
20180513,2.22
20180514,2.45
20180515,2.4
20180516,1.07
20180517,0.748
20180518,3.73
20180519,1.15
20180520,2.75
20180521,1.33
20180522,2.52
20180523,3.9
20180524,1.6
20180525,1.53
20180526,2.31
20180527,1.82
20180528,1.24
20180529,1.39
20180530,2.91
20180531,2.57
20180601,1.62
20180602,0.602
20180603,1.42
20180604,1.7
20180605,1.73
20180606,0.408
20180607,0.425
20180608,0.92
20180609,1.56
20180610,0.551
20180611,0.436
20180612,0.254
20180613,0.253
20180614,1.2
20180615,1.97
20180616,1.7
20180617,1.21
20180618,0.598
20180619,2.12
20180620,1.11
20180621,1.23
20180622,1.24
20180623,1.02
20180624,0.236
20180625,0.182
20180626,1.83
20180627,0.74
20180628,0.295
20180629,1.5
20180630,1.46
20180701,0.963
20180702,0.134
20180703,0.0318
20180704,1.74
20180705,3
20180706,1.69
20180707,1.19
20180708,0.392
20180709,1.28
20180710,2.97
20180711,1.99
20180712,1.21
20180713,0.114
20180714,0.474
20180715,2.25
20180716,1.92
20180717,1.67
20180718,2.01
20180719,0.938
20180720,0.685
20180721,0.605
20180722,1.77
20180723,0.794
20180724,0.546
20180725,0.997
20180726,1.03
20180727,0.344
20180728,2.35
20180729,0.0862
20180730,0.936
20180731,0.597
20180801,1.05
20180802,0.912
20180803,1.51
20180804,0.868
20180805,0.73
20180806,0.764
20180807,0.917
20180808,0.986
20180809,0.782
20180810,0.0881
20180811,0.332
20180812,0.662
20180813,1.19
20180814,0.625
20180815,0.438
20180816,0.472
20180817,0.3
20180818,1.13
20180819,0.753
20180820,1.06
20180821,1.54
20180822,0.884
20180823,0.69
20180824,1.59
20180825,0.207
20180826,0.394
20180827,0.641
20180828,0.786
20180829,1.77
20180830,0.0218
20180831,0.674
20180901,1.06
20180902,1.07
20180903,1.34
20180904,0.147
20180905,0.124
20180906,0.157
20180907,0.244
20180908,0.0562
20180909,0.669
20180910,0.115
20180911,1.57
20180912,0.248
20180913,0.433
20180914,0.121
20180915,0.449
20180916,1.09
20180917,1.41
20180918,0.559
20180919,0.163
20180920,0.167
20180921,0.928
20180922,1.11
20180923,0.685
20180924,1.86
20180925,1.45
20180926,1.16
20180927,1.2
20180928,1.04
20180929,1.79
20180930,2.02
20181001,2
20181002,1.42
20181003,1.38
20181004,1.49
20181005,1.76
20181006,0.866
20181007,0.842
20181008,0.365
20181009,1.01
20181010,1.57
20181011,0.235
20181012,0.178
20181013,0.208
20181014,0.194
20181015,1.5
20181016,0.892
20181017,1.03
20181018,1.46
20181019,1.15
20181020,1.86
20181021,2.05
20181022,0.0993
20181023,0.232
20181024,0.258
20181025,0.237
20181026,0.126
20181027,0
20181028,0
20181029,0
20181030,0
20181031,0
20181101,0
20181102,0
20181103,0.619
20181104,0.848
20181105,0.926
20181106,0.181
20181107,0.163
20181108,0.174
20181109,0
20181110,0
20181111,0
20181112,0
20181113,0
20181114,0
20181115,0
20181116,0
20181117,0
20181118,0
20181119,0.932
20181120,2.04
20181121,0.194
20181122,0.172
20181123,0.971
20181124,1.71
20181125,0.795
20181126,0.184
20181127,0.19
20181128,0.0151
20181129,0
20181130,0
20181201,0
20181202,0
20181203,0
20181204,0
20181205,1.83
20181206,0.242
20181207,0.0594
20181208,0
20181209,0
20181210,0
20181211,0
20181212,0
20181213,0
20181214,0
20181215,0
20181216,0
20181217,0
20181218,0
20181219,0
20181220,0
20181221,0
20181222,0
20181223,0
20181224,0
20181225,0.726
20181226,0
20181227,0
20181228,1.12
20181229,0.0701
20181230,0
20181231,0
20190101,0
20190102,0
20190103,0
20190104,0
20190105,0
20190106,0
20190107,0
20190108,0
20190109,0
20190110,0
20190111,0
20190112,0
20190113,0
20190114,0
20190115,0
20190116,0
20190117,0
20190118,0
20190119,0
20190120,0
20190121,0
20190122,0
20190123,0
20190124,0
20190125,0
20190126,0
20190127,0
20190128,0
20190129,0
20190130,0
20190131,0
20190201,0
20190202,0
20190203,0
20190204,0
20190205,0
20190206,0
20190207,0
20190208,0.183
20190209,0
20190210,1.82
20190211,0.919
20190212,0.125
20190213,0.135
20190214,0
20190215,0
20190216,0
20190217,0
20190218,0
20190219,0
20190220,0
20190221,0
20190222,0
20190223,0
20190224,0
20190225,0
20190226,0
20190227,0
20190228,0.027
20190301,0.172
20190302,0.132
20190303,0.0288
20190304,0.213
20190305,0.068
20190306,0.233
20190307,0.253
20190308,0.221
20190309,0.275
20190310,0.27
20190311,0.142
20190312,0.423
20190313,0.365
20190314,0.385
20190315,0.596
20190316,0.45
20190317,0.482
20190318,0.778
20190319,0.775
20190320,1.08
20190321,0.851
20190322,1.04
20190323,1.39
20190324,1.3
20190325,1.11
20190326,1.05
20190327,1.22
20190328,1.41
20190329,1.34
20190330,2.06
20190331,1.74
20190401,2.23
20190402,0.804
20190403,0.63
20190404,2.2
20190405,2.47
20190406,2.38
20190407,2.7
20190408,2.47
20190409,1.96
20190410,2.51
20190411,2.16
20190412,1.04
20190413,2.76
20190414,2.62
20190415,2.41
20190416,3.63
20190417,3.09
20190418,1.26
20190419,1.23
20190420,1.33
20190421,0.844
20190422,3.32
20190423,2.2
20190424,1.31
20190425,4.32
20190426,3.7
20190427,0.519
20190428,1.65
20190429,3.19
20190430,1.49
20190501,2.02
20190502,4.25
20190503,4.28
20190504,3.6
20190505,4.46
20190506,3.88
20190507,0.973
20190508,2.61
20190509,1.16
20190510,3.19
20190511,3.15
20190512,1.63
20190513,0.642
20190514,0.892
20190515,3.77
20190516,1.72
20190517,1.81
20190518,1.27
20190519,1.45
20190520,1.35
20190521,2.07
20190522,2.22
20190523,2.21
20190524,2.41
20190525,2.17
20190526,2.43
20190527,2.15
20190528,3.83
20190529,1.76
20190530,3.6
20190531,1.18
20190601,0.809
20190602,1.44
20190603,2.07
20190604,1.89
20190605,2.26
20190606,0.535
20190607,0
20190608,1.75
20190609,0.113
20190610,0.988
20190611,2.12
20190612,0.777
20190613,1.82
20190614,0.394
20190615,0.618
20190616,1.38
20190617,1.85
20190618,1.55
20190619,1.74
20190620,1.13
20190621,0.403
20190622,1.18
20190623,1.03
20190624,2.38
20190625,1.38
20190626,2.33
20190627,0.000301
20190628,1.96
20190629,1.01
20190630,0.707
20190701,0.822
20190702,2.19
20190703,0.444
20190704,0.149
20190705,0.653
20190706,0.646
20190707,1.87
20190708,0.232
20190709,0.217
20190710,0.457
20190711,2.11
20190712,1.1
20190713,1.02
20190714,0.258
20190715,0.4
20190716,0.719
20190717,1.38
20190718,1.74
20190719,0.679
20190720,1.15
20190721,1.96
20190722,1.19
20190723,0.0576
20190724,0.655
20190725,0.0107
20190726,1.37
20190727,0.429
20190728,0.549
20190729,0.977
20190730,0.501
20190731,1.03
20190801,0.0625
20190802,0.645
20190803,0.57
20190804,0.352
20190805,0.427
20190806,0.55
20190807,0.89
20190808,0.379
20190809,0.603
20190810,1.32
20190811,1.01
20190812,0.559
20190813,1.24
20190814,0.431
20190815,0.825
20190816,0.0661
20190817,0.506
20190818,0.236
20190819,0.117
20190820,0.267
20190821,0.311
20190822,0.209
20190823,0.56
20190824,1.33
20190825,1.91
20190826,0.258
20190827,0.432
20190828,0.212
20190829,0.103
20190830,1.33
20190831,1.26
20190901,0.987
20190902,0.739
20190903,0.294
20190904,0.968
20190905,0.698
20190906,0.813
20190907,0.873
20190908,0.578
20190909,0.22
20190910,0.859
20190911,0.445
20190912,1.31
20190913,1.4
20190914,0.343
20190915,1.34
20190916,0.486
20190917,1.22
20190918,1.39
20190919,0.0912
20190920,0.765
20190921,0.957
20190922,0.134
20190923,1.37
20190924,0.792
20190925,1.2
20190926,0.561
20190927,1.03
20190928,1.56
20190929,0.153
20190930,0.0628
20191001,0.215
20191002,0.865
20191003,1.67
20191004,0.227
20191005,1.95
20191006,1.27
20191007,1.31
20191008,1.67
20191009,0.801
20191010,0.876
20191011,0.852
20191012,1.02
20191013,1.35
20191014,1.51
20191015,0.922
20191016,2.11
20191017,0.92
20191018,0.914
20191019,1.43
20191020,0.578
20191021,0.821
20191022,0.969
20191023,1.48
20191024,1.24
20191025,0.836
20191026,1.15
20191027,1.57
20191028,1.15
20191029,1.31
20191030,1.48
20191031,2.07
20191101,0.272
20191102,1.43
20191103,1.07
20191104,0.164
20191105,0.191
20191106,0.0431
20191107,0.913
20191108,1.44
20191109,1.33
20191110,0.794
20191111,0.672
20191112,0.185
20191113,0.176
20191114,0.17
20191115,0.358
20191116,1.26
20191117,0.65
20191118,0.15
20191119,0.0483
20191120,0
20191121,1.17
20191122,0.147
20191123,0.161
20191124,0
20191125,0
20191126,0
20191127,0
20191128,0
20191129,0
20191130,0
20191201,0.381
20191202,1.15
20191203,0.36
20191204,1.18
20191205,0.163
20191206,0.171
20191207,0.173
20191208,0.152
20191209,0.167
20191210,0
20191211,0
20191212,0
20191213,0
20191214,0
20191215,1.02
20191216,0.0757
20191217,0
20191218,0
20191219,0
20191220,0
20191221,0
20191222,0
20191223,0
20191224,0
20191225,0
20191226,0
20191227,0
20191228,0
20191229,0
20191230,0
20191231,0
20200101,0
20200102,0
20200103,0
20200104,0
20200105,0
20200106,0
20200107,0
20200108,0
20200109,0
20200110,0
20200111,0
20200112,0
20200113,0
20200114,0
20200115,0
20200116,0
20200117,0
20200118,0
20200119,0
20200120,0
20200121,0
20200122,0
20200123,0
20200124,0
20200125,0
20200126,0
20200127,0
20200128,0
20200129,0
20200130,0
20200131,0
20200201,0
20200202,0
20200203,0
20200204,0
20200205,0
20200206,0
20200207,0
20200208,0
20200209,0
20200210,0
20200211,0
20200212,0
20200213,0
20200214,0
20200215,0
20200216,0
20200217,0
20200218,0
20200219,0
20200220,0
20200221,0
20200222,0
20200223,0
20200224,0
20200225,0
20200226,0
20200227,0
20200228,0.0179
20200229,0.984
20200301,0.168
20200302,2.3
20200303,2.32
20200304,0.28
20200305,0.556
20200306,0.423
20200307,0.213
20200308,0.18
20200309,0.351
20200310,0.299
20200311,0.254
20200312,0.313
20200313,0.419
20200314,0.547
20200315,0.451
20200316,0.504
20200317,0.588
20200318,0.557
20200319,0.888
20200320,0.562
20200321,0.377
20200322,1.06
20200323,1.19
20200324,0.695
20200325,1.11
20200326,0.36
20200327,1.31
20200328,1.12
20200329,1.6
20200330,1.46
20200331,1.69
20200401,1.86
20200402,1.95
20200403,2.4
20200404,2.52
20200405,2.43
20200406,1.53
20200407,1.41
20200408,1.69
20200409,1.19
20200410,1.63
20200411,1.55
20200412,2.69
20200413,2.56
20200414,3.08
20200415,2.62
20200416,3.16
20200417,3.75
20200418,1.59
20200419,0.122
20200420,3.01
20200421,3.16
20200422,1.03
20200423,2.07
20200424,1.35
20200425,1.56
20200426,2.04
20200427,1.66
20200428,1.07
20200429,1.04
20200430,1.87
20200501,2.28
20200502,2.34
20200503,2.34
20200504,1.53
20200505,1.63
20200506,2.46
20200507,1.58
20200508,0.945
20200509,2.85
20200510,4.58
20200511,3.4
20200512,1.44
20200513,2.13
20200514,0.737
20200515,1.42
20200516,1.03
20200517,1.62
20200518,1.99
20200519,2.41
20200520,1.39
20200521,2.48
20200522,2.62
20200523,0.959
20200524,1.35
20200525,1.43
20200526,0.897
20200527,1.84
20200528,3.26
20200529,2.27
20200530,3.1
20200531,0.527
20200601,0.342
20200602,1.93
20200603,1.12
20200604,1.5
20200605,0.987
20200606,1
20200607,1.84
20200608,1.17
20200609,0.791
20200610,0.909
20200611,2.06
20200612,2.42
20200613,0.545
20200614,0.116
20200615,2.84
20200616,2.37
20200617,0.748
20200618,1.16
20200619,1.04
20200620,1.72
20200621,0.758
20200622,1.29
20200623,0.626
20200624,0.163
20200625,1.28
20200626,2.06
20200627,1.89
20200628,0.732
20200629,0.467
20200630,0.911
20200701,0.652
20200702,1.69
20200703,0.723
20200704,1.39
20200705,1.85
20200706,1.93
20200707,1.59
20200708,1.73
20200709,0.442
20200710,0.438
20200711,0.155
20200712,0.903
20200713,1.45
20200714,1.04
20200715,0.188
20200716,0.393
20200717,0.451
20200718,1.02
20200719,0.883
20200720,0.746
20200721,1.67
20200722,0.744
20200723,0.252
20200724,0.925
20200725,0.693
20200726,0.805
20200727,1.56
20200728,1.27
20200729,1.55
20200730,0.726
20200731,0.524
20200801,2.45
20200802,0.932
20200803,0.525
20200804,1.88
20200805,1.64
20200806,1.6
20200807,0.245
20200808,0.722
20200809,0.568
20200810,1.73
20200811,1.17
20200812,1.16
20200813,0.154
20200814,1.45
20200815,0.762
20200816,0.989
20200817,0.542
20200818,0.398
20200819,1.01
20200820,1
20200821,1.08
20200822,1.39
20200823,2.18
20200824,0.131
20200825,1.16
20200826,0.059
20200827,0.149
20200828,0.128
20200829,0.066
20200830,0.0868
20200831,0.00975
20200901,0.518
20200902,0.71
20200903,1.4
20200904,1.45
20200905,0.648
20200906,0.625
20200907,0.758
20200908,1.97
20200909,0.124
20200910,0.689
20200911,1.02
20200912,1.16
20200913,0.224
20200914,0.791
20200915,1.39
20200916,1.39
20200917,0.479
20200918,0.851
20200919,0.86
20200920,1.35
20200921,0.94
20200922,0.644
20200923,0.844
20200924,1.28
20200925,0.0563
20200926,0.651
20200927,0.36
20200928,0.134
20200929,0.536
20200930,1.65
20201001,2.39
20201002,0.193
20201003,0.797
20201004,0.655
20201005,0.601
20201006,0.979
20201007,1.59
20201008,1.58
20201009,1.29
20201010,1.79
20201011,1.43
20201012,1.72
20201013,1.27
20201014,0.716
20201015,1.1
20201016,1.24
20201017,0.175
20201018,0.24
20201019,0.831
20201020,0.984
20201021,1.12
20201022,1.34
20201023,1.48
20201024,0.803
20201025,0.919
20201026,0.316
20201027,0.119
20201028,0.241
20201029,0.189
20201030,0.218
20201031,0.122
20201101,0.632
20201102,0.319
20201103,2.36
20201104,0.169
20201105,1.45
20201106,1.24
20201107,1.46
20201108,0.221
20201109,0.166
20201110,0.197
20201111,0.2
20201112,0.122
20201113,0
20201114,1.26
20201115,0.187
20201116,1.49
20201117,2.1
20201118,0.0519
20201119,0.181
20201120,0.136
20201121,0
20201122,0
20201123,0
20201124,0
20201125,0
20201126,0
20201127,0
20201128,0.99
20201129,0.00737
20201130,0
20201201,0
20201202,0
20201203,0
20201204,0.0027
20201205,0
20201206,0.721
20201207,0.0658
20201208,1.24
20201209,0.789
20201210,1.1
20201211,0.186
20201212,0.219
20201213,0.202
20201214,0.147
20201215,0
20201216,0
20201217,0
20201218,0
20201219,0
20201220,0
20201221,0
20201222,0
20201223,0
20201224,0.229
20201225,0.0578
20201226,0
20201227,0
20201228,0
20201229,0
20201230,0
20201231,0
