Date,Simulated Outflow
20160927,58.75
20160928,107
20160929,169
20160930,169
20161001,169
20161002,169
20161003,169
20161004,169
20161005,169
20161006,169
20161007,169
20161008,169
20161009,169
20161010,169
20161011,169
20161012,169
20161013,169
20161014,148
20161015,113
20161016,113
20161017,113
20161018,153
20161019,176
20161020,170
20161021,170
20161022,153
20161023,126
20161024,108
20161025,108
20161026,108
20161027,108
20161028,108
20161029,108
20161030,108
20161031,108
20161101,108
20161102,85
20161103,85
20161104,85
20161105,85
20161106,63
20161107,94
20161108,113
20161109,113
20161110,92
20161111,56
20161112,56
20161113,56
20161114,56
20161115,56
20161116,56
20161117,56
20161118,56
20161119,56
20161120,56
20161121,56
20161122,48
20161123,48
20161124,47
20161125,51
20161126,223
20161127,420
20161128,255
20161129,307
20161130,312
20161201,312
20161202,189
20161203,143
20161204,142
20161205,135
20161206,128
20161207,128
20161208,113
20161209,93
20161210,85
20161211,85
20161212,85
20161213,85
20161214,57
20161215,57
20161216,57
20161217,57
20161218,57
20161219,20
20161220,0
20161221,0
20161222,0
20161223,0
20161224,0
20161225,0
20161226,9
20161227,9
20161228,9
20161229,9
20161230,16
20161231,17
20170101,26
20170102,37
20170103,37
20170104,43
20170105,43
20170106,32.44
20170107,5.275
20170108,4.033
20170109,4.18
20170110,4.005
20170111,4.184
20170112,4.278
20170113,4.296
20170114,3.118
20170115,3.363
20170116,3.392
20170117,3.531
20170118,2.894
20170119,2.477
20170120,2.464
20170121,2.61
20170122,2.889
20170123,2.686
20170124,1.752
20170125,1.854
20170126,1.987
20170127,2.643
20170128,36
20170129,55.29
20170130,7.805
20170131,5.772
20170201,5.397
20170202,5.415
20170203,5.542
20170204,5.678
20170205,5.898
20170206,5.993
20170207,6.096
20170208,6.262
20170209,6.38
20170210,6.416
20170211,6.49
20170212,6.432
20170213,6.627
20170214,6.678
20170215,6.645
20170216,6.701
20170217,6.569
20170218,6.651
20170219,6.572
20170220,6.534
20170221,6.576
20170222,6.57
20170223,6.458
20170224,6.473
20170225,6.34
20170226,6.317
20170227,6.22
20170228,6.088
20170301,5.339
20170302,4.826
20170303,4.585
20170304,3.439
20170305,9.946
20170306,4.869
20170307,14
20170308,14
20170309,8.225
20170310,6.04
20170311,5.872
20170312,6.147
20170313,6.212
20170314,6.721
20170315,8
20170316,8
20170317,8
20170318,8
20170319,8
20170320,8
20170321,8
20170322,8
20170323,8
20170324,8
20170325,8
20170326,8
20170327,8
20170328,8
20170329,8
20170330,8
20170331,8
20170401,8
20170402,8
20170403,8
20170404,8
20170405,8
20170406,11
20170407,11
20170408,11
20170409,11
20170410,11
20170411,16
20170412,16
20170413,16
20170414,16
20170415,16
20170416,60
20170417,60
20170418,59.05
20170419,10.62
20170420,9.873
20170421,60
20170422,28.07
20170423,11.57
20170424,8.915
20170425,7.062
20170426,7.975
20170427,7.426
20170428,7.244
20170429,10.3
20170430,7.871
20170501,7.209
20170502,14.25
20170503,8.498
20170504,7.85
20170505,6.987
20170506,15.44
20170507,22
20170508,22
20170509,19
20170510,19
20170511,19
20170512,19
20170513,46
20170514,55
20170515,55
20170516,55
20170517,55
20170518,55
20170519,55
20170520,52
20170521,49
20170522,49
20170523,14
20170524,7
20170525,5
20170526,5
20170527,5
20170528,5
20170529,11
20170530,16
20170531,16
20170601,15
20170602,14
20170603,15
20170604,16
20170605,16
20170606,16
20170607,16
20170608,16
20170609,16
20170610,16
20170611,16
20170612,16
20170613,36
20170614,38
20170615,38
20170616,38
20170617,38
20170618,41
20170619,46
20170620,46
20170621,45
20170622,43
20170623,14
20170624,14
20170625,14
20170626,14
20170627,14
20170628,16
20170629,16
20170630,16
20170701,16
20170702,16
20170703,16
20170704,16
20170705,16
20170706,16
20170707,16
20170708,16
20170709,16
20170710,16
20170711,16
20170712,16
20170713,16
20170714,16
20170715,16
20170716,16
20170717,16
20170718,16
20170719,16
20170720,16
20170721,16
20170722,16
20170723,16
20170724,16
20170725,16
20170726,16
20170727,16
20170728,16
20170729,16
20170730,16
20170731,16
20170801,16
20170802,10
20170803,8
20170804,8
20170805,8
20170806,8
20170807,8
20170808,8
20170809,8
20170810,6
20170811,2
20170812,2
20170813,2
20170814,2
20170815,2
20170816,2
20170817,2
20170818,2
20170819,51.35
20170820,91.07
20170821,202.5
20170822,810.2
20170823,991
20170824,531
20170825,20
20170826,14
20170827,14
20170828,350
20170829,699
20170830,425
20170831,188
20170901,7
20170902,14
20170903,14
20170904,174
20170905,625
20170906,554
20170907,206
20170908,141
20170909,141
20170910,141
20170911,141
20170912,28
20170913,126
20170914,718
20170915,1019
20170916,1044
20170917,1123
20170918,1369
20170919,1338
20170920,1297
20170921,1167
20170922,592.1
20170923,115.7
20170924,112.1
20170925,133.6
20170926,203.2
20170927,321.8
20170928,186.2
20170929,131.7
20170930,119.7
20171001,120.1
20171002,161.2
20171003,124.2
20171004,117.8
20171005,115.6
20171006,120.9
20171007,115.7
20171008,114.1
20171009,113.6
20171010,112.6
20171011,217.7
20171012,132.2
20171013,116.7
20171014,113.3
20171015,111.1
20171016,109.4
20171017,108
20171018,107.4
20171019,106
20171020,104.8
20171021,103.5
20171022,102.5
20171023,100.9
20171024,99.44
20171025,97.95
20171026,96.85
20171027,98.93
20171028,252.9
20171029,124.9
20171030,101
20171031,94.27
20171101,91.52
20171102,89.92
20171103,88.07
20171104,86.79
20171105,97.17
20171106,86.72
20171107,85.1
20171108,82.98
20171109,81.73
20171110,63
20171111,77
20171112,96.45
20171113,76.17
20171114,60
20171115,43
20171116,43
20171117,43
20171118,42
20171119,42
20171120,42
20171121,42
20171122,42
20171123,42
20171124,42
20171125,42
20171126,55
20171127,66
20171128,66
20171129,66
20171130,66
20171201,66
20171202,66
20171203,66
20171204,66
20171205,66
20171206,66
20171207,56
20171208,56
20171209,58
20171210,58
20171211,58
20171212,58
20171213,58
20171214,58
20171215,58
20171216,58
20171217,63
20171218,59
20171219,58
20171220,58
20171221,43
20171222,43
20171223,43
20171224,43
20171225,93
20171226,79
20171227,50
20171228,48
20171229,57
20171230,36.17
20171231,34.61
20180101,33.91
20180102,33.08
20180103,32.49
20180104,31.79
20180105,31.04
20180106,30.26
20180107,29.47
20180108,28.71
20180109,26.96
20180110,25.66
20180111,24.68
20180112,21.51
20180113,18.4
20180114,18.12
20180115,17.68
20180116,15.45
20180117,13.65
20180118,12.85
20180119,12.57
20180120,11.51
20180121,8.643
20180122,8.361
20180123,8.047
20180124,7.782
20180125,7.503
20180126,7.666
20180127,6.955
20180128,6.838
20180129,6.42
20180130,6.21
20180131,6.28
20180201,5.783
20180202,5.42
20180203,5.383
20180204,4.932
20180205,5.047
20180206,4.258
20180207,5.625
20180208,5.425
20180209,5.046
20180210,8
20180211,4
20180212,4
20180213,4
20180214,4
20180215,8
20180216,4
20180217,8
20180218,12
20180219,25
20180220,14.17
20180221,7.358
20180222,7.362
20180223,7
20180224,7.967
20180225,7.53
20180226,7.481
20180227,7.417
20180228,5
20180301,0
20180302,0
20180303,0
20180304,0
20180305,0
20180306,0
20180307,0
20180308,0
20180309,0
20180310,0
20180311,0
20180312,0
20180313,0
20180314,0
20180315,7
20180316,14
20180317,14
20180318,14
20180319,14
20180320,10
20180321,7
20180322,7
20180323,5
20180324,5
20180325,5
20180326,9
20180327,14
20180328,14
20180329,14
20180330,14
20180331,14
20180401,14
20180402,14
20180403,5
20180404,0
20180405,0
20180406,2
20180407,3
20180408,8
20180409,14
20180410,14
20180411,14
20180412,14
20180413,14
20180414,14
20180415,9
20180416,7
20180417,7
20180418,7
20180419,10
20180420,14
20180421,14
20180422,14
20180423,14
20180424,14
20180425,19
20180426,42
20180427,36
20180428,7
20180429,14
20180430,14
20180501,14
20180502,14
20180503,19
20180504,19
20180505,22
20180506,22
20180507,22
20180508,21
20180509,23
20180510,25
20180511,25
20180512,23
20180513,22
20180514,22
20180515,22
20180516,22
20180517,22
20180518,22
20180519,22
20180520,22
20180521,22
20180522,22
20180523,28
20180524,24
20180525,22
20180526,22
20180527,22
20180528,48
20180529,50
20180530,50
20180531,36
20180601,52
20180602,52
20180603,65
20180604,52
20180605,51
20180606,51
20180607,37
20180608,23
20180609,22
20180610,19
20180611,21
20180612,21
20180613,17
20180614,11
20180615,11
20180616,18
20180617,48
20180618,48
20180619,50
20180620,50
20180621,50
20180622,50
20180623,50
20180624,50
20180625,50
20180626,36
20180627,22
20180628,22
20180629,22
20180630,22
20180701,22
20180702,22
20180703,22
20180704,22
20180705,24
20180706,25
20180707,25
20180708,72.7
20180709,791
20180710,239.8
20180711,649.9
20180712,697.5
20180713,393.3
20180714,420
20180715,331
20180716,289.9
20180717,385.8
20180718,321.2
20180719,172
20180720,209.7
20180721,250.1
20180722,252.7
20180723,211
20180724,196.8
20180725,211.5
20180726,306.3
20180727,159.1
20180728,131.8
20180729,149
20180730,129
20180731,207.9
20180801,166.3
20180802,138.7
20180803,122.9
20180804,128.4
20180805,129.4
20180806,128.5
20180807,139.2
20180808,1056
20180809,1655
20180810,527.1
20180811,260.3
20180812,207
20180813,472.2
20180814,927.9
20180815,1567
20180816,1382
20180817,734.9
20180818,304.4
20180819,208
20180820,205.1
20180821,160.7
20180822,154
20180823,157.9
20180824,150.2
20180825,148.6
20180826,147.9
20180827,145.6
20180828,179.8
20180829,232.1
20180830,164.1
20180831,370.8
20180901,190
20180902,156.2
20180903,149.5
20180904,144.7
20180905,141.4
20180906,141.3
20180907,139.5
20180908,140.6
20180909,136.8
20180910,135.2
20180911,138.6
20180912,136
20180913,130.6
20180914,129.3
20180915,127.4
20180916,170.7
20180917,134.2
20180918,127.9
20180919,121.7
20180920,119.8
20180921,119.4
20180922,116.3
20180923,113.4
20180924,395.3
20180925,165.5
20180926,181.5
20180927,188.8
20180928,159.3
20180929,141
20180930,141
20181001,141
20181002,184
20181003,198
20181004,151
20181005,141
20181006,93
20181007,199.4
20181008,180.9
20181009,498.2
20181010,526.6
20181011,193.9
20181012,131.2
20181013,113.5
20181014,143.4
20181015,364.1
20181016,2208
20181017,2919
20181018,3379
20181019,146.2
20181020,122.7
20181021,112.7
20181022,109.2
20181023,108
20181024,106.4
20181025,105.5
20181026,104.6
20181027,103.6
20181028,102.5
20181029,101.3
20181030,100
20181031,98.88
20181101,97.84
20181102,96.27
20181103,104.8
20181104,96.02
20181105,93.33
20181106,91.83
20181107,90.44
20181108,88.82
20181109,87.47
20181110,86.06
20181111,84.69
20181112,83.25
20181113,81.84
20181114,80.42
20181115,78.95
20181116,77.72
20181117,76.32
20181118,74.59
20181119,74.86
20181120,72.89
20181121,71.26
20181122,70.25
20181123,68.89
20181124,110.4
20181125,75.03
20181126,62
20181127,71.64
20181128,59
20181129,57
20181130,57
20181201,57
20181202,78.53
20181203,58.21
20181204,57.02
20181205,56.37
20181206,54.98
20181207,53.97
20181208,52.95
20181209,45
20181210,45
20181211,45
20181212,45
20181213,45
20181214,45
20181215,45
20181216,45
20181217,45
20181218,45
20181219,45
20181220,45
20181221,45
20181222,45
20181223,42.34
20181224,15
20181225,15
20181226,15
20181227,92
20181228,42.96
20181229,33.39
20181230,32.84
20181231,31.88
20190101,31.04
20190102,30
20190103,27.65
20190104,26.11
20190105,25.38
20190106,24.44
20190107,23.67
20190108,22.23
20190109,20.63
20190110,18.4
20190111,15.6
20190112,13.98
20190113,11.46
20190114,9.492
20190115,9.187
20190116,8.491
20190117,8.655
20190118,7.935
20190119,7.994
20190120,7.887
20190121,7.04
20190122,7.042
20190123,7.175
20190124,6.853
20190125,6.327
20190126,5.871
20190127,5.784
20190128,5.739
20190129,5.667
20190130,5.18
20190131,4.859
20190201,4.73
20190202,4.53
20190203,4.082
20190204,4.068
20190205,3.838
20190206,3.803
20190207,3.854
20190208,3.602
20190209,3.38
20190210,21.04
20190211,48
20190212,46.26
20190213,9.669
20190214,7.72
20190215,7.362
20190216,7.453
20190217,7.589
20190218,7.705
20190219,8.193
20190220,8.084
20190221,8.234
20190222,8.26
20190223,8.42
20190224,8.416
20190225,8.527
20190226,8.488
20190227,8.633
20190228,8.665
20190301,8.629
20190302,8.65
20190303,1
20190304,1
20190305,1
20190306,1
20190307,1
20190308,1
20190309,1
20190310,1
20190311,1
20190312,1
20190313,1
20190314,1
20190315,1
20190316,1
20190317,1
20190318,1
20190319,1
20190320,1
20190321,1
20190322,1
20190323,0
20190324,0
20190325,0
20190326,0
20190327,0
20190328,0
20190329,0
20190330,0
20190331,0
20190401,0
20190402,0
20190403,0
20190404,0
20190405,0
20190406,0
20190407,0
20190408,0
20190409,0
20190410,0
20190411,0
20190412,0
20190413,0
20190414,0
20190415,0
20190416,0
20190417,0
20190418,0
20190419,7
20190420,7
20190421,7
20190422,7
20190423,7
20190424,0
20190425,0
20190426,0
20190427,0
20190428,0
20190429,0
20190430,0
20190501,0
20190502,0
20190503,7
20190504,7
20190505,21
20190506,63
20190507,76
20190508,48
20190509,48
20190510,48
20190511,48
20190512,48
20190513,48
20190514,48
20190515,48
20190516,48
20190517,48
20190518,48
20190519,38
20190520,21
20190521,19.56
20190522,18.01
20190523,19.9
20190524,20
20190525,19
20190526,19
20190527,19
20190528,19
20190529,19
20190530,19
20190531,19
20190601,19
20190602,19
20190603,19
20190604,19
20190605,19
20190606,19
20190607,29
20190608,29
20190609,33
20190610,37
20190611,37
20190612,37
20190613,37
20190614,37
20190615,37
20190616,37
20190617,28
20190618,19
20190619,19
20190620,19
20190621,19
20190622,19
20190623,19
20190624,19
20190625,19
20190626,19
20190627,19
20190628,19
20190629,19
20190630,27
20190701,28
20190702,28
20190703,20
20190704,19
20190705,19
20190706,19
20190707,19
20190708,19
20190709,19
20190710,19
20190711,19
20190712,19
20190713,19
20190714,19
20190715,28
20190716,43
20190717,43
20190718,43
20190719,43
20190720,43
20190721,43
20190722,43
20190723,50
20190724,51
20190725,53
20190726,54
20190727,54
20190728,32
20190729,16
20190730,16
20190731,16
20190801,16
20190802,16
20190803,16
20190804,16
20190805,21
20190806,22
20190807,22
20190808,1668
20190809,3769
20190810,2487
20190811,1332
20190812,506.8
20190813,282
20190814,160.1
20190815,205.9
20190816,130.2
20190817,228.8
20190818,140.1
20190819,327.3
20190820,467.2
20190821,241.9
20190822,147.5
20190823,134
20190824,160
20190825,127.4
20190826,158.2
20190827,252.7
20190828,162.8
20190829,133
20190830,116.8
20190831,141.2
20190901,131.6
20190902,230.5
20190903,156.8
20190904,274.3
20190905,407.7
20190906,275.5
20190907,318
20190908,264.5
20190909,317.3
20190910,189.3
20190911,151.8
20190912,204.1
20190913,151.5
20190914,143.3
20190915,141.7
20190916,141.1
20190917,153
20190918,152.4
20190919,148.2
20190920,138.3
20190921,113.1
20190922,124
20190923,177.6
20190924,330.1
20190925,165.8
20190926,197.8
20190927,145
20190928,165.9
20190929,657.8
20190930,681
20191001,442
20191002,442
20191003,248
20191004,60
20191005,60
20191006,60
20191007,92
20191008,115
20191009,82
20191010,76
20191011,60
20191012,60
20191013,60
20191014,60
20191015,74
20191016,74
20191017,74
20191018,74
20191019,74
20191020,60
20191021,585
20191022,237.7
20191023,156.4
20191024,253.2
20191025,181.2
20191026,199.9
20191027,153
20191028,130.5
20191029,124.3
20191030,137.4
20191031,210.3
20191101,170.8
20191102,159
20191103,68
20191104,136.7
20191105,90
20191106,125.4
20191107,341.2
20191108,1008
20191109,855
20191110,126
20191111,512
20191112,83
20191113,91
20191114,104
20191115,93
20191116,51
20191117,71
20191118,54
20191119,58
20191120,58
20191121,52
20191122,52
20191123,58
20191124,58
20191125,58
20191126,58
20191127,49
20191128,46
20191129,41
20191130,46
20191201,121
20191202,96
20191203,66
20191204,54
20191205,52
20191206,52
20191207,52
20191208,52
20191209,52
20191210,52
20191211,52
20191212,58
20191213,58
20191214,58
20191215,58
20191216,58
20191217,59
20191218,66
20191219,64
20191220,60
20191221,59
20191222,54
20191223,53
20191224,53
20191225,53
20191226,53
20191227,53
20191228,56
20191229,56
20191230,64
20191231,69
20200101,67
20200102,59
20200103,67
20200104,62
20200105,53
20200106,62
20200107,60
20200108,66
20200109,69
20200110,69
20200111,73
20200112,73
20200113,72
20200114,47
20200115,42
20200116,49
20200117,55
20200118,55
20200119,56
20200120,56
20200121,55
20200122,55
20200123,55
20200124,55
20200125,55
20200126,29
20200127,21
20200128,21
20200129,7
20200130,7
20200131,7
20200201,12
20200202,19
20200203,0
20200204,0
20200205,0
20200206,0
20200207,0
20200208,0
20200209,0
20200210,0
20200211,0
20200212,0
20200213,0
20200214,0
20200215,0
20200216,0
20200217,0
20200218,0
20200219,0
20200220,0
20200221,0
20200222,0
20200223,0
20200224,0
20200225,0
20200226,0
20200227,0
20200228,0
20200229,0
20200301,0
20200302,0
20200303,0
20200304,0
20200305,0
20200306,0
20200307,0
20200308,0
20200309,0
20200310,0
20200311,0
20200312,0
20200313,0
20200314,0
20200315,0
20200316,0
20200317,0
20200318,0
20200319,0
20200320,0
20200321,0
20200322,0
20200323,0
20200324,0
20200325,0
20200326,0
20200327,0
20200328,0
20200329,0
20200330,0
20200331,0
20200401,0
20200402,0
20200403,0
20200404,0
20200405,0
20200406,0
20200407,0
20200408,0
20200409,0
20200410,0
20200411,0
20200412,0
20200413,0
20200414,0
20200415,0
20200416,0
20200417,0
20200418,0
20200419,0
20200420,0
20200421,0
20200422,0
20200423,0
20200424,0
20200425,0
20200426,0
20200427,0
20200428,0
20200429,0
20200430,0
20200501,0
20200502,0
20200503,0
20200504,0
20200505,0
20200506,0
20200507,0
20200508,0
20200509,0
20200510,0
20200511,0
20200512,0
20200513,0
20200514,0
20200515,0
20200516,0
20200517,0
20200518,0
20200519,0
20200520,13.2
20200521,22.08
20200522,17.27
20200523,18.56
20200524,15.94
20200525,26.23
20200526,61.76
20200527,23.13
20200528,20.62
20200529,40.09
20200530,164.1
20200531,48.34
20200601,29.66
20200602,25.09
20200603,31.99
20200604,28.79
20200605,25.2
20200606,24.5
20200607,94.67
20200608,35.14
20200609,26.58
20200610,27.54
20200611,41.74
20200612,29.85
20200613,29.1
20200614,116.5
20200615,136.9
20200616,61.48
20200617,40.33
20200618,103.5
20200619,46.74
20200620,39.11
20200621,37.04
20200622,65.34
20200623,41.22
20200624,38.82
20200625,37.74
20200626,38.57
20200627,37.57
20200628,39.29
20200629,101
20200630,180.8
20200701,66.79
20200702,53.39
20200703,130.6
20200704,218.9
20200705,141.6
20200706,105.5
20200707,117.2
20200708,172
20200709,108.8
20200710,74.12
20200711,60.33
20200712,64.53
20200713,59.1
20200714,68.72
20200715,61.41
20200716,181
20200717,555.1
20200718,440.5
20200719,152.2
20200720,94.59
20200721,92.01
20200722,72.42
20200723,73.54
20200724,81.9
20200725,74.88
20200726,75.18
20200727,87.73
20200728,76.3
20200729,75.17
20200730,267.3
20200731,111.1
20200801,220.1
20200802,149.9
20200803,239.3
20200804,496.1
20200805,779.7
20200806,987.6
20200807,1724
20200808,1488
20200809,491.5
20200810,221
20200811,155.4
20200812,320.2
20200813,144.8
20200814,115.9
20200815,110.5
20200816,106.1
20200817,108.5
20200818,151.3
20200819,117.6
20200820,108.4
20200821,110.4
20200822,107.9
20200823,128.2
20200824,112.1
20200825,108.6
20200826,108.6
20200827,107
20200828,105.1
20200829,105.9
20200830,105.6
20200831,104.3
20200901,368.6
20200902,235.1
20200903,334.9
20200904,230.7
20200905,135.7
20200906,121.4
20200907,396
20200908,164.8
20200909,123.4
20200910,184.8
20200911,128.2
20200912,163.9
20200913,129.2
20200914,256.7
20200915,142.8
20200916,132
20200917,120.1
20200918,221.8
20200919,158
20200920,789.4
20200921,544.3
20200922,268.9
20200923,154.5
20200924,129.4
20200925,122
20200926,119.1
20200927,116
20200928,117.4
20200929,116.4
20200930,116.6
20201001,114.2
20201002,112.1
20201003,111.1
20201004,110.3
20201005,108.9
20201006,107.6
20201007,108.3
20201008,230.8
20201009,137.5
20201010,125.2
20201011,108.9
20201012,109.1
20201013,404.7
20201014,165.7
20201015,119.6
20201016,108.3
20201017,104
20201018,100.5
20201019,100.9
20201020,100.9
20201021,98.29
20201022,98.08
20201023,95.84
20201024,92.73
20201025,91.66
20201026,90.27
20201027,90.34
20201028,86.91
20201029,86.12
20201030,84.04
20201031,83.39
20201101,81.41
20201102,180.1
20201103,123
20201104,88.82
20201105,82.09
20201106,294.6
20201107,116.8
20201108,88.15
20201109,80.78
20201110,76.2
20201111,74.38
20201112,73.27
20201113,73.65
20201114,73.75
20201115,70.03
20201116,70.29
20201117,158.2
20201118,86
20201119,72.65
20201120,67.26
20201121,65.12
20201122,64.33
20201123,63.39
20201124,62.24
20201125,61.07
20201126,61.73
20201127,59.32
20201128,57.7
20201129,59.37
20201130,56.45
20201201,55.21
20201202,54.49
20201203,53.49
20201204,53.75
20201205,52.41
20201206,56.59
20201207,51.17
20201208,53.5
20201209,93.06
20201210,54.14
20201211,50.89
20201212,46.92
20201213,46.08
20201214,45.03
20201215,44.79
20201216,44
20201217,43.19
20201218,42.26
20201219,41.44
20201220,40.73
20201221,39.97
20201222,39.44
20201223,38.39
20201224,53.69
20201225,39.09
20201226,37.3
20201227,36.54
20201228,35.98
20201229,35.21
20201230,34.52
20201231,34.74
