Date,Simulated Inflow
20151028,66.18
20151029,84.43
20151030,68.31
20151031,65.38
20151101,64.13
20151102,93.19
20151103,68.7
20151104,107.4
20151105,106.1
20151106,71.96
20151107,65.47
20151108,63.45
20151109,62.63
20151110,139.4
20151111,77.46
20151112,66.57
20151113,175.8
20151114,85.18
20151115,69.05
20151116,65.19
20151117,63.59
20151118,62.73
20151119,64.99
20151120,212.4
20151121,92.06
20151122,70.57
20151123,65.12
20151124,63.17
20151125,62.44
20151126,61.5
20151127,60.96
20151128,60.38
20151129,59.71
20151130,75.33
20151201,62.11
20151202,59.58
20151203,58.98
20151204,57.87
20151205,57.22
20151206,56.78
20151207,56.06
20151208,55.43
20151209,54.6
20151210,53.83
20151211,53.12
20151212,52.05
20151213,51.5
20151214,50.71
20151215,49.91
20151216,49.05
20151217,48.08
20151218,47.16
20151219,46.42
20151220,45.74
20151221,44.7
20151222,43.91
20151223,43.06
20151224,42.19
20151225,41.36
20151226,40.35
20151227,39.63
20151228,38.91
20151229,38.13
20151230,37.36
20151231,36.51
20160101,35.77
20160102,34.99
20160103,34.23
20160104,33.49
20160105,32.67
20160106,31.99
20160107,31.17
20160108,30.56
20160109,29.83
20160110,29.17
20160111,28.45
20160112,27.86
20160113,26.9
20160114,25.85
20160115,24.02
20160116,22.55
20160117,21.65
20160118,20.17
20160119,19.4
20160120,18.42
20160121,16.99
20160122,14.62
20160123,10.13
20160124,9.132
20160125,9.453
20160126,10.42
20160127,9.984
20160128,9.808
20160129,9.822
20160130,9.794
20160131,9.618
20160201,8.396
20160202,7.412
20160203,6.887
20160204,6.983
20160205,6.903
20160206,6.162
20160207,5.365
20160208,5.613
20160209,5.71
20160210,5.749
20160211,4.819
20160212,5.342
20160213,5.073
20160214,5.125
20160215,5.148
20160216,4.053
20160217,4.074
20160218,3.186
20160219,3.314
20160220,3.488
20160221,3.594
20160222,3.32
20160223,2.384
20160224,2.554
20160225,2.626
20160226,2.615
20160227,2.562
20160228,2.289
20160229,1.616
20160301,1.481
20160302,1.559
20160303,1.138
20160304,1.368
20160305,1.257
20160306,1.422
20160307,1.495
20160308,1.26
20160309,1.135
20160310,1.13
20160311,1.158
20160312,0.913
20160313,4.622
20160314,2.107
20160315,1.401
20160316,1.305
20160317,1.194
20160318,1.228
20160319,1.067
20160320,1.169
20160321,1.147
20160322,0.9245
20160323,0.9843
20160324,1.346
20160325,0.9529
20160326,0.8274
20160327,0.8679
20160328,0.8502
20160329,0.9243
20160330,1.204
20160331,1.298
20160401,0.8304
20160402,1.187
20160403,0.9595
20160404,1.261
20160405,0.9391
20160406,1.3
20160407,1.405
20160408,0.9337
20160409,1.316
20160410,1.076
20160411,0.9342
20160412,0.8679
20160413,1.113
20160414,0.7832
20160415,0.7573
20160416,1.116
20160417,1.042
20160418,1.005
20160419,0.802
20160420,0.6533
20160421,0.6448
20160422,0.5617
20160423,0.4527
20160424,0.6312
20160425,0.5819
20160426,0.992
20160427,1
20160428,0.4385
20160429,0.6159
20160430,0.5817
20160501,1.074
20160502,0.8906
20160503,1.272
20160504,1.607
20160505,1.583
20160506,7.934
20160507,2.787
20160508,2.905
20160509,104.8
20160510,19.98
20160511,7.977
20160512,4.648
20160513,4.059
20160514,3.695
20160515,39.6
20160516,9.446
20160517,4.98
20160518,3.982
20160519,3.237
20160520,3.009
20160521,2.776
20160522,2.424
20160523,2.289
20160524,2.141
20160525,1.914
20160526,2.134
20160527,1.733
20160528,2.188
20160529,7.243
20160530,2.914
20160531,6.439
20160601,3.049
20160602,18.32
20160603,5.463
20160604,3.318
20160605,3.217
20160606,3.297
20160607,3.111
20160608,3.318
20160609,15.83
20160610,6.448
20160611,28.72
20160612,9.244
20160613,6.244
20160614,5.584
20160615,5.261
20160616,5.472
20160617,5.616
20160618,6.985
20160619,131.3
20160620,31.35
20160621,14.43
20160622,10.42
20160623,71.81
20160624,23.01
20160625,31.44
20160626,18.32
20160627,54.55
20160628,210.9
20160629,929.8
20160630,344.3
20160701,134.2
20160702,55.98
20160703,37.75
20160704,60.44
20160705,53.93
20160706,65.51
20160707,86.3
20160708,48.8
20160709,80.59
20160710,161.1
20160711,130.4
20160712,67.33
20160713,68.29
20160714,56.11
20160715,59.81
20160716,63.21
20160717,58.43
20160718,58.53
20160719,96.41
20160720,67.07
20160721,67.98
20160722,72.47
20160723,129.9
20160724,79.15
20160725,75.73
20160726,69.9
20160727,75.27
20160728,71.01
20160729,159.8
20160730,124.3
20160731,85.92
20160801,77.33
20160802,75.67
20160803,75.37
20160804,75.3
20160805,95.48
20160806,134.6
20160807,108
20160808,88.76
20160809,81.63
20160810,80.18
20160811,79.91
20160812,79.73
20160813,99.56
20160814,107.3
20160815,86.75
20160816,93.56
20160817,84.15
20160818,146.5
20160819,95.52
20160820,86.24
20160821,83.93
20160822,83.12
20160823,82.41
20160824,82.29
20160825,81.71
20160826,81.15
20160827,80.42
20160828,81.11
20160829,79.78
20160830,79.06
20160831,107.6
20160901,83.88
20160902,79.26
20160903,77.65
20160904,76.99
20160905,75.76
20160906,74.83
20160907,74.64
20160908,73.85
20160909,72.97
20160910,71.66
20160911,71.68
20160912,70.11
20160913,69.51
20160914,68.65
20160915,67.58
20160916,67.19
20160917,66.26
20160918,65.29
20160919,64.21
20160920,63.17
20160921,62.29
20160922,81.77
20160923,64.69
20160924,63.21
20160925,63.44
20160926,60.37
20160927,59.17
20160928,58.07
20160929,58.21
20160930,56.83
20161001,55.81
20161002,54.95
20161003,54.28
20161004,53.33
20161005,52.57
20161006,51.71
20161007,50.81
20161008,49.85
20161009,48.99
20161010,48.1
20161011,47.27
20161012,46.74
20161013,46.56
20161014,74.8
20161015,50.6
20161016,45.75
20161017,44.32
20161018,43.35
20161019,42.57
20161020,41.82
20161021,41.15
20161022,40.35
20161023,39.68
20161024,38.94
20161025,38.18
20161026,37.4
20161027,36.84
20161028,36.11
20161029,35.41
20161030,34.63
20161031,39.21
20161101,36.52
20161102,35.69
20161103,34.07
20161104,33.44
20161105,32.96
20161106,32.37
20161107,31.79
20161108,31.26
20161109,30.71
20161110,30.25
20161111,29.73
20161112,29.25
20161113,28.62
20161114,28.2
20161115,27.61
20161116,27.16
20161117,26.65
20161118,26.09
20161119,25.53
20161120,25.05
20161121,24.49
20161122,23.95
20161123,23.49
20161124,23.04
20161125,22.54
20161126,22.12
20161127,21.64
20161128,21.19
20161129,20.66
20161130,20.21
20161201,19.88
20161202,19.69
20161203,19.19
20161204,19.1
20161205,18.39
20161206,18.37
20161207,17.34
20161208,17.1
20161209,16.66
20161210,15.52
20161211,14.57
20161212,13.83
20161213,36.84
20161214,18.53
20161215,15.73
20161216,15.05
20161217,14.63
20161218,14.03
20161219,13.16
20161220,12.86
20161221,12.16
20161222,10.78
20161223,10.03
20161224,9.389
20161225,9.353
20161226,8.356
20161227,8.374
20161228,8.481
20161229,8.706
20161230,8.326
20161231,7.747
20170101,7.021
20170102,6.545
20170103,6.479
20170104,6.59
20170105,6.315
20170106,5.769
20170107,5.275
20170108,4.033
20170109,4.18
20170110,4.005
20170111,4.184
20170112,4.278
20170113,4.296
20170114,3.118
20170115,3.363
20170116,3.392
20170117,3.531
20170118,2.894
20170119,2.477
20170120,2.464
20170121,2.61
20170122,2.889
20170123,2.686
20170124,1.752
20170125,1.854
20170126,1.987
20170127,2.643
20170128,73.85
20170129,17.43
20170130,7.805
20170131,5.772
20170201,5.397
20170202,5.415
20170203,5.542
20170204,5.678
20170205,5.898
20170206,5.993
20170207,6.096
20170208,6.262
20170209,6.38
20170210,6.416
20170211,6.49
20170212,6.432
20170213,6.627
20170214,6.678
20170215,6.645
20170216,6.701
20170217,6.569
20170218,6.651
20170219,6.572
20170220,6.534
20170221,6.576
20170222,6.57
20170223,6.458
20170224,6.473
20170225,6.34
20170226,6.317
20170227,6.22
20170228,6.088
20170301,5.339
20170302,4.826
20170303,4.585
20170304,3.439
20170305,9.946
20170306,4.869
20170307,16.16
20170308,13.23
20170309,6.839
20170310,6.04
20170311,5.872
20170312,6.147
20170313,6.212
20170314,6.721
20170315,32.35
20170316,11.76
20170317,8.773
20170318,78.39
20170319,22.28
20170320,12.47
20170321,10.73
20170322,10.63
20170323,10.58
20170324,10.28
20170325,10.37
20170326,10.52
20170327,10.6
20170328,10.7
20170329,10.65
20170330,10.65
20170331,10.83
20170401,10.55
20170402,10.8
20170403,10.72
20170404,11.05
20170405,10.92
20170406,14.57
20170407,13.03
20170408,11.24
20170409,11.21
20170410,12.38
20170411,11.29
20170412,11.21
20170413,10.74
20170414,10.54
20170415,10.39
20170416,10.15
20170417,16
20170418,11.12
20170419,10.62
20170420,9.873
20170421,68.54
20170422,19.53
20170423,11.57
20170424,8.915
20170425,7.062
20170426,7.975
20170427,7.426
20170428,7.244
20170429,10.3
20170430,7.871
20170501,7.209
20170502,14.25
20170503,8.498
20170504,7.85
20170505,6.987
20170506,15.44
20170507,69.97
20170508,191
20170509,46.43
20170510,20.31
20170511,95.06
20170512,28.64
20170513,17.29
20170514,14.57
20170515,63.84
20170516,23.7
20170517,17.29
20170518,17.1
20170519,138.7
20170520,40.9
20170521,322.9
20170522,83.06
20170523,54.46
20170524,56.42
20170525,31.47
20170526,26.73
20170527,374.6
20170528,97.87
20170529,47.27
20170530,35.79
20170531,32.74
20170601,31.51
20170602,32.14
20170603,32.31
20170604,32.48
20170605,32.35
20170606,33.18
20170607,33.23
20170608,38.62
20170609,34.55
20170610,34.05
20170611,51.89
20170612,57.42
20170613,113.2
20170614,75.2
20170615,45.76
20170616,40.57
20170617,43.72
20170618,40.08
20170619,39.76
20170620,39.03
20170621,39.65
20170622,39.69
20170623,40.4
20170624,49.25
20170625,141.1
20170626,148.7
20170627,337
20170628,402.2
20170629,124.1
20170630,72.52
20170701,56.86
20170702,56.74
20170703,53.77
20170704,52.95
20170705,56.85
20170706,56.81
20170707,59
20170708,56.81
20170709,60.06
20170710,57.82
20170711,58.46
20170712,58.28
20170713,65.66
20170714,177.9
20170715,124.1
20170716,75.95
20170717,149.5
20170718,203.3
20170719,348.3
20170720,630.6
20170721,203.8
20170722,162.2
20170723,95.69
20170724,84.61
20170725,79.11
20170726,78.21
20170727,78.17
20170728,106.5
20170729,84.38
20170730,80.77
20170731,80.93
20170801,80.61
20170802,80.02
20170803,79.81
20170804,92.47
20170805,126.6
20170806,90.46
20170807,90.04
20170808,84.2
20170809,82.75
20170810,168.5
20170811,98.75
20170812,95.87
20170813,85.79
20170814,83.28
20170815,88.22
20170816,149.7
20170817,96.11
20170818,86.59
20170819,90.89
20170820,88.52
20170821,192.3
20170822,337.3
20170823,137.5
20170824,100.3
20170825,92.33
20170826,88.3
20170827,245.5
20170828,520.6
20170829,624.2
20170830,308.3
20170831,144.6
20170901,108.2
20170902,98.1
20170903,335.6
20170904,142.8
20170905,261.7
20170906,492.1
20170907,179.6
20170908,125.7
20170909,294.2
20170910,140.1
20170911,121.9
20170912,106.8
20170913,103.6
20170914,105.8
20170915,103.2
20170916,113.3
20170917,594.9
20170918,950
20170919,512
20170920,350.2
20170921,166.6
20170922,127
20170923,115.7
20170924,112.1
20170925,133.6
20170926,203.2
20170927,321.8
20170928,186.2
20170929,131.7
20170930,119.7
20171001,120.1
20171002,161.2
20171003,124.2
20171004,117.8
20171005,115.6
20171006,120.9
20171007,115.7
20171008,114.1
20171009,113.6
20171010,112.6
20171011,217.7
20171012,132.2
20171013,116.7
20171014,113.3
20171015,111.1
20171016,109.4
20171017,108
20171018,107.4
20171019,106
20171020,104.8
20171021,103.5
20171022,102.5
20171023,100.9
20171024,99.44
20171025,97.95
20171026,96.85
20171027,98.93
20171028,252.9
20171029,124.9
20171030,101
20171031,94.27
20171101,91.52
20171102,89.92
20171103,88.07
20171104,86.79
20171105,97.17
20171106,86.72
20171107,85.1
20171108,82.98
20171109,81.73
20171110,80.16
20171111,78.81
20171112,77.49
20171113,76.17
20171114,74.87
20171115,73.5
20171116,72.18
20171117,70.81
20171118,70.88
20171119,69.4
20171120,68.35
20171121,68.3
20171122,66.25
20171123,65.33
20171124,63.99
20171125,62.81
20171126,61.62
20171127,60.84
20171128,59.66
20171129,58.37
20171130,57.44
20171201,56.69
20171202,103.8
20171203,71.89
20171204,58.66
20171205,55.56
20171206,54.16
20171207,53.18
20171208,52.2
20171209,51.35
20171210,50.48
20171211,49.61
20171212,48.79
20171213,48.18
20171214,52.64
20171215,47.68
20171216,46.39
20171217,45.4
20171218,44.69
20171219,43.72
20171220,43.03
20171221,42.13
20171222,41.47
20171223,40.73
20171224,39.93
20171225,39.17
20171226,38.32
20171227,37.61
20171228,36.81
20171229,36.09
20171230,35.36
20171231,34.61
20180101,33.91
20180102,33.08
20180103,32.49
20180104,31.79
20180105,31.04
20180106,30.26
20180107,29.47
20180108,28.71
20180109,26.96
20180110,25.66
20180111,24.68
20180112,21.51
20180113,18.4
20180114,18.12
20180115,17.68
20180116,15.45
20180117,13.65
20180118,12.85
20180119,12.57
20180120,11.51
20180121,8.643
20180122,8.361
20180123,8.047
20180124,7.782
20180125,7.503
20180126,7.666
20180127,6.955
20180128,6.838
20180129,6.42
20180130,6.21
20180131,6.28
20180201,5.783
20180202,5.42
20180203,5.383
20180204,4.932
20180205,5.047
20180206,4.258
20180207,5.625
20180208,5.425
20180209,5.046
20180210,22.03
20180211,9.112
20180212,7.303
20180213,6.856
20180214,6.864
20180215,6.955
20180216,7.021
20180217,7.163
20180218,7.265
20180219,7.313
20180220,7.385
20180221,7.358
20180222,7.362
20180223,7.517
20180224,7.45
20180225,7.53
20180226,7.481
20180227,7.417
20180228,7.429
20180301,7.34
20180302,7.328
20180303,7.36
20180304,7.133
20180305,6.579
20180306,5.913
20180307,4.69
20180308,3.339
20180309,3.195
20180310,3.304
20180311,3.316
20180312,2.662
20180313,2.519
20180314,2.418
20180315,2.849
20180316,11.53
20180317,74.24
20180318,40.81
20180319,14.75
20180320,8.532
20180321,6.976
20180322,37.77
20180323,13.39
20180324,9.306
20180325,8.925
20180326,8.903
20180327,9.175
20180328,9.278
20180329,9.357
20180330,9.671
20180331,37.24
20180401,39.03
20180402,16.22
20180403,138.7
20180404,36.89
20180405,19.29
20180406,15.16
20180407,14.43
20180408,13.78
20180409,13.84
20180410,13.97
20180411,13.96
20180412,14.21
20180413,39.69
20180414,18.81
20180415,15.74
20180416,14.95
20180417,43.13
20180418,19.96
20180419,16.34
20180420,15.68
20180421,15.3
20180422,14.91
20180423,18.35
20180424,15.66
20180425,30.31
20180426,28.63
20180427,18.33
20180428,16.71
20180429,16.5
20180430,16.36
20180501,27.2
20180502,26.01
20180503,21.74
20180504,154.7
20180505,45.19
20180506,26.44
20180507,21.47
20180508,20.68
20180509,23.38
20180510,125.2
20180511,42.18
20180512,27.71
20180513,30.5
20180514,56.03
20180515,30.93
20180516,36.04
20180517,46.4
20180518,76.32
20180519,38.08
20180520,148.7
20180521,54.13
20180522,53.07
20180523,37.21
20180524,43.53
20180525,223.5
20180526,468.1
20180527,128
20180528,113.4
20180529,65.64
20180530,329.9
20180531,103.2
20180601,62.6
20180602,53.31
20180603,50.65
20180604,50.35
20180605,90.8
20180606,58.38
20180607,55.41
20180608,54.9
20180609,167
20180610,482.4
20180611,392.2
20180612,138.1
20180613,281.1
20180614,380.2
20180615,362.9
20180616,134.1
20180617,88.78
20180618,77.46
20180619,100.7
20180620,193.9
20180621,106.9
20180622,141
20180623,94.42
20180624,84.43
20180625,82.59
20180626,89.87
20180627,84.45
20180628,84.13
20180629,84.24
20180630,101
20180701,88.23
20180702,86.33
20180703,85.86
20180704,85.57
20180705,84.86
20180706,84.93
20180707,826.3
20180708,847
20180709,773.8
20180710,242.1
20180711,619.3
20180712,672.9
20180713,380.6
20180714,379.4
20180715,316.7
20180716,279.9
20180717,370.9
20180718,310.3
20180719,167.9
20180720,201.3
20180721,239.9
20180722,241.7
20180723,230.1
20180724,190.1
20180725,203.6
20180726,294.3
20180727,157.7
20180728,132.5
20180729,143.6
20180730,128.5
20180731,193.3
20180801,159.6
20180802,134.5
20180803,129.9
20180804,128.6
20180805,128.3
20180806,128.1
20180807,137.5
20180808,1015
20180809,1601
20180810,518.8
20180811,235.2
20180812,222.7
20180813,455.4
20180814,896.9
20180815,1516
20180816,1343
20180817,715.1
20180818,302.6
20180819,204.2
20180820,199.5
20180821,160.1
20180822,152.4
20180823,154.8
20180824,150.1
20180825,149.1
20180826,148.5
20180827,147.9
20180828,175
20180829,224.2
20180830,162.6
20180831,355.9
20180901,189.4
20180902,158.1
20180903,149.9
20180904,146.5
20180905,144.8
20180906,143.1
20180907,141.6
20180908,140.7
20180909,138.7
20180910,137.1
20180911,136.8
20180912,134.8
20180913,132.6
20180914,130.9
20180915,129.1
20180916,164.1
20180917,133.3
20180918,127
20180919,123.8
20180920,121.7
20180921,120.1
20180922,118
20180923,115.9
20180924,377.5
20180925,165.8
20180926,135.8
20180927,142.5
20180928,118.4
20180929,122.9
20180930,128.8
20181001,113.8
20181002,110.1
20181003,107.8
20181004,155
20181005,182
20181006,236.6
20181007,275.1
20181008,185.5
20181009,494.2
20181010,498.5
20181011,193.5
20181012,132.8
20181013,116.4
20181014,111.4
20181015,111.6
20181016,108.7
20181017,718.9
20181018,254.6
20181019,146.2
20181020,122.7
20181021,112.7
20181022,109.2
20181023,108
20181024,106.4
20181025,105.5
20181026,104.6
20181027,103.6
20181028,102.5
20181029,101.3
20181030,100
20181031,98.88
20181101,97.84
20181102,96.27
20181103,104.8
20181104,96.02
20181105,93.33
20181106,91.83
20181107,90.44
20181108,88.82
20181109,87.47
20181110,86.06
20181111,84.69
20181112,83.25
20181113,81.84
20181114,80.42
20181115,78.95
20181116,77.72
20181117,76.32
20181118,74.59
20181119,74.86
20181120,72.89
20181121,71.26
20181122,70.25
20181123,68.89
20181124,110.4
20181125,75.03
20181126,68.14
20181127,65.5
20181128,64.08
20181129,62.8
20181130,61.63
20181201,60.74
20181202,59.3
20181203,58.21
20181204,57.02
20181205,56.37
20181206,54.98
20181207,53.97
20181208,52.95
20181209,51.91
20181210,50.78
20181211,49.75
20181212,48.68
20181213,47.73
20181214,46.73
20181215,45.67
20181216,44.71
20181217,43.62
20181218,42.74
20181219,41.86
20181220,40.95
20181221,40.02
20181222,39.09
20181223,38.21
20181224,37.64
20181225,36.84
20181226,36.12
20181227,34.97
20181228,34.41
20181229,33.39
20181230,32.84
20181231,31.88
20190101,31.04
20190102,30
20190103,27.65
20190104,26.11
20190105,25.38
20190106,24.44
20190107,23.67
20190108,22.23
20190109,20.63
20190110,18.4
20190111,15.6
20190112,13.98
20190113,11.46
20190114,9.492
20190115,9.187
20190116,8.491
20190117,8.655
20190118,7.935
20190119,7.994
20190120,7.887
20190121,7.04
20190122,7.042
20190123,7.175
20190124,6.853
20190125,6.327
20190126,5.871
20190127,5.784
20190128,5.739
20190129,5.667
20190130,5.18
20190131,4.859
20190201,4.73
20190202,4.53
20190203,4.082
20190204,4.068
20190205,3.838
20190206,3.803
20190207,3.854
20190208,3.602
20190209,3.38
20190210,21.04
20190211,75.16
20190212,19.11
20190213,9.669
20190214,7.72
20190215,7.362
20190216,7.453
20190217,7.589
20190218,7.705
20190219,8.193
20190220,8.084
20190221,8.234
20190222,8.26
20190223,8.42
20190224,8.416
20190225,8.527
20190226,8.488
20190227,8.633
20190228,8.665
20190301,8.629
20190302,8.65
20190303,9.068
20190304,8.724
20190305,8.83
20190306,8.608
20190307,8.517
20190308,8.474
20190309,8.32
20190310,8.326
20190311,8.529
20190312,8.21
20190313,7.967
20190314,8.029
20190315,7.931
20190316,7.593
20190317,7.237
20190318,7.151
20190319,6.547
20190320,6.489
20190321,6.067
20190322,5.517
20190323,3.193
20190324,2.025
20190325,2
20190326,2.127
20190327,2.257
20190328,2.349
20190329,2.1
20190330,2.23
20190331,2.566
20190401,2.258
20190402,1.556
20190403,2.819
20190404,1.922
20190405,1.542
20190406,1.335
20190407,1.311
20190408,1.329
20190409,1.607
20190410,1.594
20190411,1.295
20190412,2.319
20190413,1.666
20190414,1.618
20190415,1.507
20190416,1.381
20190417,1.353
20190418,2.63
20190419,2.039
20190420,76.25
20190421,117.6
20190422,25.3
20190423,45.73
20190424,12.91
20190425,6.496
20190426,5.129
20190427,4.733
20190428,4.923
20190429,13.34
20190430,8.998
20190501,6.196
20190502,5.291
20190503,5.181
20190504,5.276
20190505,5.115
20190506,5.6
20190507,5.32
20190508,5.604
20190509,5.834
20190510,5.443
20190511,5.46
20190512,40.78
20190513,12.02
20190514,7.521
20190515,7.529
20190516,107.2
20190517,26.18
20190518,12.89
20190519,9.836
20190520,9.295
20190521,10.76
20190522,18.01
20190523,19.9
20190524,62.23
20190525,65.52
20190526,24.26
20190527,43.31
20190528,21.23
20190529,47.58
20190530,26.58
20190531,21.36
20190601,20.65
20190602,20.8
20190603,21.2
20190604,21.21
20190605,21.8
20190606,142.7
20190607,46.34
20190608,29.25
20190609,26.06
20190610,27.49
20190611,133
20190612,63.01
20190613,58.16
20190614,45.77
20190615,70.22
20190616,39.45
20190617,34.72
20190618,33.77
20190619,33.85
20190620,34.22
20190621,34.55
20190622,129.1
20190623,53.99
20190624,49.86
20190625,40.37
20190626,43.96
20190627,39.49
20190628,39.34
20190629,39.39
20190630,39.52
20190701,39.59
20190702,39.41
20190703,44.11
20190704,50.34
20190705,90.12
20190706,558.8
20190707,254.6
20190708,94.82
20190709,78.78
20190710,236.2
20190711,122.3
20190712,68.21
20190713,57.43
20190714,54.46
20190715,82.53
20190716,60.15
20190717,57.95
20190718,79.42
20190719,102.2
20190720,286
20190721,275.3
20190722,274.1
20190723,389.2
20190724,141.7
20190725,103.7
20190726,266.6
20190727,122.7
20190728,87.5
20190729,80.09
20190730,84.48
20190731,79.79
20190801,79.64
20190802,79.77
20190803,80.13
20190804,80.49
20190805,192.5
20190806,258.4
20190807,1372
20190808,2889
20190809,3659
20190810,2426
20190811,1301
20190812,497.5
20190813,275.1
20190814,157
20190815,197.7
20190816,127.9
20190817,204.4
20190818,132.2
20190819,312.5
20190820,449
20190821,235.2
20190822,146.7
20190823,131.2
20190824,154.9
20190825,128.5
20190826,152.2
20190827,226.8
20190828,148.1
20190829,132.2
20190830,137.5
20190831,141.5
20190901,131
20190902,220.7
20190903,153.4
20190904,263.4
20190905,391.8
20190906,267.3
20190907,306.6
20190908,255.8
20190909,305.4
20190910,185.7
20190911,151.4
20190912,196.8
20190913,151.8
20190914,143.7
20190915,141.4
20190916,140.5
20190917,140.3
20190918,139.8
20190919,139.9
20190920,138.5
20190921,137.5
20190922,136
20190923,161.1
20190924,294.1
20190925,166.2
20190926,190.4
20190927,145.5
20190928,136.4
20190929,133.2
20190930,131.6
20191001,130
20191002,130.3
20191003,127.8
20191004,143.6
20191005,198.7
20191006,139.6
20191007,127.7
20191008,169.2
20191009,132.1
20191010,130.2
20191011,131.1
20191012,123.3
20191013,125.9
20191014,234.8
20191015,141.7
20191016,287.5
20191017,184.3
20191018,355
20191019,197.2
20191020,162.4
20191021,569.7
20191022,233.3
20191023,154
20191024,243.1
20191025,175.8
20191026,192.7
20191027,149.5
20191028,130.9
20191029,126.3
20191030,125.1
20191031,168.5
20191101,132.6
20191102,125.6
20191103,125.5
20191104,123.6
20191105,122.1
20191106,121
20191107,121.1
20191108,120.2
20191109,138.7
20191110,125.2
20191111,124.7
20191112,120.8
20191113,117.4
20191114,116
20191115,114.7
20191116,114.1
20191117,112.9
20191118,111.3
20191119,110.2
20191120,108.5
20191121,107.7
20191122,106
20191123,104.5
20191124,102.9
20191125,101.4
20191126,99.77
20191127,98.53
20191128,96.7
20191129,95.06
20191130,93.38
20191201,91.85
20191202,185.3
20191203,108.2
20191204,93.32
20191205,88.75
20191206,86.4
20191207,84.67
20191208,83.13
20191209,81.44
20191210,80.16
20191211,78.52
20191212,77.2
20191213,75.71
20191214,74.31
20191215,73.07
20191216,71.32
20191217,69.95
20191218,68.58
20191219,67.22
20191220,65.81
20191221,64.46
20191222,63.1
20191223,61.68
20191224,60.43
20191225,59.1
20191226,57.85
20191227,56.49
20191228,55.24
20191229,53.83
20191230,52.8
20191231,51.59
20200101,50.35
20200102,49.56
20200103,48.45
20200104,47.01
20200105,45.91
20200106,44.85
20200107,43.76
20200108,42.75
20200109,41.71
20200110,40.72
20200111,39.69
20200112,38.68
20200113,37.75
20200114,36.91
20200115,35.89
20200116,35.07
20200117,34.26
20200118,33.43
20200119,32.58
20200120,31.7
20200121,31
20200122,30.2
20200123,29.43
20200124,28.7
20200125,28.01
20200126,27.25
20200127,26.58
20200128,25.86
20200129,25.15
20200130,24.3
20200131,23.28
20200201,22.28
20200202,19.47
20200203,18.02
20200204,15.53
20200205,13.15
20200206,10.66
20200207,7.452
20200208,7.078
20200209,6.671
20200210,6.424
20200211,5.665
20200212,5.809
20200213,5.745
20200214,4.585
20200215,4.821
20200216,4.996
20200217,4.956
20200218,5.024
20200219,4.731
20200220,4.563
20200221,4.402
20200222,3.884
20200223,4.03
20200224,3.712
20200225,3.428
20200226,3.043
20200227,3.225
20200228,3.225
20200229,3.997
20200301,4.122
20200302,3.773
20200303,3.921
20200304,4.072
20200305,4.433
20200306,4.145
20200307,4.087
20200308,4.205
20200309,3.878
20200310,4.197
20200311,3.816
20200312,2.588
20200313,2.703
20200314,2.343
20200315,1.652
20200316,1.64
20200317,2.29
20200318,1.961
20200319,2.008
20200320,2.245
20200321,2.601
20200322,2.273
20200323,2.092
20200324,3.942
20200325,2.123
20200326,2.491
20200327,1.875
20200328,1.737
20200329,1.614
20200330,1.643
20200331,1.591
20200401,1.494
20200402,1.482
20200403,1.445
20200404,1.45
20200405,1.338
20200406,24.79
20200407,200.2
20200408,39.59
20200409,31.52
20200410,84.44
20200411,20.36
20200412,9.132
20200413,6.167
20200414,5.389
20200415,5.257
20200416,5.604
20200417,5.728
20200418,5.406
20200419,15.42
20200420,13.32
20200421,7.565
20200422,6.851
20200423,8.683
20200424,9.302
20200425,7.726
20200426,7.445
20200427,34.48
20200428,13.04
20200429,16.99
20200430,11.03
20200501,10.25
20200502,10.06
20200503,28.64
20200504,14.17
20200505,12.09
20200506,11.82
20200507,23.5
20200508,48.76
20200509,19.99
20200510,16.59
20200511,15.41
20200512,14.72
20200513,15.18
20200514,15.08
20200515,15.53
20200516,15.66
20200517,15.36
20200518,288.4
20200519,69.36
20200520,40.98
20200521,23.43
20200522,19.41
20200523,18.75
20200524,18.04
20200525,22.41
20200526,54.58
20200527,25.31
20200528,20.92
20200529,35.53
20200530,153
20200531,47.49
20200601,29.02
20200602,24.69
20200603,28.62
20200604,26.43
20200605,24.92
20200606,24.81
20200607,86.58
20200608,37.2
20200609,28.98
20200610,27.68
20200611,37.54
20200612,29.2
20200613,28.28
20200614,106.6
20200615,128.5
20200616,58.45
20200617,38.71
20200618,95.63
20200619,46.18
20200620,38.08
20200621,36.52
20200622,59.84
20200623,41.36
20200624,38.71
20200625,38.15
20200626,38.23
20200627,38.35
20200628,38.58
20200629,92.77
20200630,169.6
20200701,66.85
20200702,51.03
20200703,121.7
20200704,207
20200705,134.8
20200706,100.2
20200707,110.7
20200708,162.6
20200709,103.4
20200710,70.96
20200711,60.36
20200712,61.69
20200713,59.31
20200714,65.29
20200715,61.34
20200716,169.8
20200717,530.4
20200718,424.1
20200719,149.7
20200720,92.72
20200721,88.59
20200722,75.54
20200723,73.91
20200724,78.55
20200725,74.94
20200726,74.73
20200727,84.11
20200728,76.97
20200729,75.95
20200730,252.8
20200731,111.5
20200801,209.7
20200802,143.8
20200803,227.7
20200804,475.9
20200805,751.5
20200806,954.2
20200807,1667
20200808,1444
20200809,483.3
20200810,217.6
20200811,151.4
20200812,306.3
20200813,145.2
20200814,115.4
20200815,108.8
20200816,106.7
20200817,106.8
20200818,144.6
